URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
5202.8,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/,12.0,9.0,0.14285713605442207,0.1044776114205094,7.178571428571429,0.38308457711442784,1.0507462686567164,7.178571428571429,77.0,201.0,2.243781094527363,6.0,6.965174129353234
5664.6,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/,28.0,14.0,0.3333333253968256,0.06043165458930697,10.859375,0.4,1.0440287769784173,10.859375,278.0,695.0,2.210071942446043,7.0,6.756834532374101
6126.4,https://insights.blackcoffer.com/rise-of-ott-platform-and-its-impact-on-entertainment-industry-by-the-year-2030/,21.0,3.0,0.7499999687500013,0.07741935458896983,14.761904761904763,0.4612903225806452,1.103225806451613,14.761904761904763,143.0,310.0,2.296774193548387,1.0,7.003225806451613
6588.2,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/,17.0,9.0,0.30769229585798863,0.04761904753183325,21.0,0.2948717948717949,0.8901098901098902,21.0,161.0,546.0,1.9304029304029304,4.0,6.1300366300366305
7050.0,https://insights.blackcoffer.com/rise-of-electric-vehicle-and-its-impact-on-livelihood-by-the-year-2040/,23.0,14.0,0.24324323666910172,0.07061068688814755,12.476190476190476,0.383587786259542,1.0122137404580154,12.476190476190476,201.0,524.0,2.1469465648854964,2.0,6.652671755725191
7511.8,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/,24.0,24.0,0.0,0.07594936696843455,11.703703703703704,0.31645569620253167,0.8924050632911392,11.703703703703704,200.0,632.0,1.9145569620253164,26.0,6.1914556962025316
7973.6,https://insights.blackcoffer.com/an-outlook-of-healthcare-by-the-year-2040-and-how-it-will-impact-human-lives/,32.0,25.0,0.12280701538935061,0.09062003165243238,15.725,0.424483306836248,1.0728139904610492,15.725,267.0,629.0,2.257551669316375,10.0,6.922098569157392
8435.4,https://insights.blackcoffer.com/ai-in-healthcare-to-improve-patient-outcomes/,64.0,33.0,0.3195876255712616,0.09099437139681578,13.844155844155845,0.474671669793621,1.1437148217636022,13.844155844155845,506.0,1066.0,2.3846153846153846,1.0,7.348968105065666
8897.2,https://insights.blackcoffer.com/what-if-the-creation-is-taking-over-the-creator/,56.0,37.0,0.2043010730720315,0.13777777757366255,8.333333333333334,0.3437037037037037,0.9279999999999999,8.333333333333334,232.0,675.0,1.9762962962962962,7.0,6.534814814814815
9359.0,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/,66.0,33.0,0.33333332996633,0.10476190465104561,10.988372093023257,0.455026455026455,1.1043386243386244,10.988372093023257,430.0,945.0,2.3058201058201058,3.0,7.215873015873016
9820.8,https://insights.blackcoffer.com/will-machine-replace-the-human-in-the-future-of-work/,57.0,25.0,0.3902438976799525,0.10580645147637878,8.072916666666666,0.3935483870967742,1.0523870967741935,8.072916666666666,305.0,775.0,2.2374193548387096,17.0,6.561290322580645
10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,51.0,25.0,0.34210525865650976,0.08145766336392533,11.6625,0.3783494105037513,1.0062165058949626,11.6625,353.0,933.0,2.137191854233655,16.0,6.64951768488746
10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,44.0,24.0,0.2941176427335641,0.10225563894397648,10.23076923076923,0.37142857142857144,1.0009022556390978,10.23076923076923,247.0,665.0,2.130827067669173,21.0,6.6646616541353385
11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,26.0,12.0,0.36842104293628836,0.09819121421656017,8.41304347826087,0.3152454780361757,0.9167958656330749,8.41304347826087,122.0,387.0,1.9767441860465116,7.0,6.736434108527132
12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,37.0,13.0,0.47999999040000024,0.12594458406563078,10.72972972972973,0.35516372795969775,0.9178841309823679,10.72972972972973,141.0,397.0,1.9395465994962218,2.0,6.1360201511335015
12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,64.0,40.0,0.23076922855029589,0.09792843681927642,12.951219512195122,0.4058380414312618,1.0583804143126176,12.951219512195122,431.0,1062.0,2.2401129943502824,11.0,6.666666666666667
13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,47.0,65.0,-0.16071428427933676,0.09671848005464724,11.028571428571428,0.3644214162348877,0.9557858376511226,11.028571428571428,422.0,1158.0,2.0250431778929188,1.0,6.293609671848014
13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,34.0,19.0,0.2830188625845498,0.07981927698822398,11.254237288135593,0.4879518072289157,1.1957831325301205,11.254237288135593,324.0,664.0,2.5015060240963853,10.0,7.350903614457831
13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,27.0,24.0,0.05882352825836219,0.07391304337114052,8.313253012048193,0.36086956521739133,0.9814492753623189,8.313253012048193,249.0,690.0,2.092753623188406,6.0,6.391304347826087
14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,61.0,24.0,0.4352941125259516,0.1131824232847105,11.734375,0.4007989347536618,1.0498002663115844,11.734375,301.0,751.0,2.2237017310252996,33.0,6.980026631158456
14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,66.0,23.0,0.4831460619871229,0.10421545655244092,10.289156626506024,0.38524590163934425,1.0163934426229508,10.289156626506024,329.0,854.0,2.1557377049180326,11.0,6.784543325526932
15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,26.0,0.0,0.9999999615384629,0.0925266900621826,12.217391304347826,0.4875444839857651,1.1786476868327402,12.217391304347826,137.0,281.0,2.4590747330960854,0.0,7.423487544483986
15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,80.0,39.0,0.3445378122307747,0.15555555535221496,76.5,0.4287581699346405,1.0708496732026143,76.5,328.0,765.0,2.2483660130718954,15.0,6.76078431372549
16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,26.0,0.0,0.9999999615384629,0.04914933828138121,9.446428571428571,0.46502835538752363,1.090359168241966,9.446428571428571,246.0,529.0,2.260869565217391,0.0,6.758034026465029
16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,14.0,6.0,0.399999980000001,0.04962779144012955,9.829268292682928,0.46153846153846156,1.1176178660049627,9.829268292682928,186.0,403.0,2.332506203473945,1.0,7.488833746898263
17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3.0,4.0,-0.1428571224489825,0.041916167413675647,12.846153846153847,0.38922155688622756,1.0083832335329341,12.846153846153847,65.0,167.0,2.1317365269461077,2.0,7.023952095808383
18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,24.0,67.0,-0.472527467334863,0.12165775384805114,13.357142857142858,0.3850267379679144,0.9860962566844919,13.357142857142858,288.0,748.0,2.0802139037433154,2.0,6.728609625668449
18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,17.0,14.0,0.09677419042663901,0.08516483493086584,12.133333333333333,0.3901098901098901,1.0142857142857142,12.133333333333333,142.0,364.0,2.1456043956043955,4.0,6.752747252747253
19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,57.0,37.0,0.2127659551833409,0.10262008722421388,8.178571428571429,0.38209606986899564,1.0467248908296944,8.178571428571429,350.0,916.0,2.23471615720524,10.0,6.6965065502183405
19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,40.0,3.0,0.8604650962682536,0.11977715844073215,7.977777777777778,0.42618384401114207,1.0573816155988858,7.977777777777778,153.0,359.0,2.2172701949860723,4.0,6.83008356545961
19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,4.0,1.0,0.599999880000024,0.022624434286767265,12.277777777777779,0.35294117647058826,1.0135746606334841,12.277777777777779,78.0,221.0,2.180995475113122,0.0,6.244343891402715
20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,21.0,9.0,0.3999999866666671,0.04601226986807934,13.04,0.35276073619631904,0.9349693251533744,13.04,230.0,652.0,1.9846625766871167,4.0,6.00920245398773
20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,22.0,8.0,0.4666666511111116,0.08426966268463577,14.833333333333334,0.49157303370786515,1.2224719101123596,14.833333333333334,175.0,356.0,2.5646067415730336,1.0,7.193820224719101
21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,15.0,9.0,0.24999998958333375,0.12834224530298266,6.448275862068965,0.43315508021390375,1.1358288770053475,6.448275862068965,81.0,187.0,2.406417112299465,0.0,7.176470588235294
21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,5.0,0.0,0.99999980000004,0.0499999995,8.333333333333334,0.44,1.1119999999999999,8.333333333333334,44.0,100.0,2.34,2.0,7.11
22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,23.0,34.0,-0.1929824527546938,0.138349514227307,7.228070175438597,0.29854368932038833,0.9320388349514563,7.228070175438597,123.0,412.0,2.0315533980582523,19.0,5.968446601941747
22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,9.0,2.0,0.636363578512402,0.1170212753508375,9.4,0.3617021276595745,1.0085106382978724,9.4,34.0,94.0,2.1595744680851063,1.0,6.585106382978723
23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,45.0,19.0,0.4062499936523439,0.0937042458364506,11.383333333333333,0.4890190336749634,1.185358711566618,11.383333333333333,334.0,683.0,2.4743777452415814,0.0,7.351390922401171
23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,10.0,17.0,-0.2592592496570648,0.09890109853882381,13.0,0.47619047619047616,1.142857142857143,13.0,130.0,273.0,2.380952380952381,10.0,6.805860805860806
24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,22.0,37.0,-0.25423728382648675,0.11195445899059875,10.134615384615385,0.3377609108159393,0.967741935483871,10.134615384615385,178.0,527.0,2.081593927893738,7.0,6.459203036053131
24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,25.0,48.0,-0.31506848883467825,0.07832618017346976,12.426666666666666,0.4291845493562232,1.1244635193133046,12.426666666666666,400.0,932.0,2.3819742489270386,16.0,7.182403433476395
25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,42.0,22.0,0.31249999511718757,0.0785276072656103,11.642857142857142,0.35828220858895704,1.0110429447852762,11.642857142857142,292.0,815.0,2.169325153374233,20.0,6.435582822085889
25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,34.0,24.0,0.17241379013079672,0.07532467522685107,9.27710843373494,0.33116883116883117,0.9464935064935065,9.27710843373494,255.0,770.0,2.035064935064935,18.0,6.266233766233766
25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,24.0,7.0,0.5483870790842877,0.07579462084157794,6.492063492063492,0.36185819070904646,0.965281173594132,6.492063492063492,148.0,409.0,2.0513447432762835,1.0,6.229828850855745
26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,41.0,7.0,0.7083333185763893,0.07947019854392351,9.151515151515152,0.402317880794702,1.0324503311258277,9.151515151515152,243.0,604.0,2.1788079470198674,4.0,6.400662251655629
26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,29.0,6.0,0.6571428383673475,0.16431924805483922,13.3125,0.4460093896713615,1.1286384976525823,13.3125,95.0,213.0,2.375586854460094,8.0,6.39906103286385
27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,40.0,15.0,0.4545454462809919,0.06425233637353699,12.228571428571428,0.4369158878504673,1.1093457943925233,12.228571428571428,374.0,856.0,2.336448598130841,8.0,6.906542056074766
27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,24.0,69.0,-0.4838709625390219,0.18979591798000833,6.363636363636363,0.32653061224489793,0.9175510204081633,6.363636363636363,160.0,490.0,1.9673469387755103,13.0,6.130612244897959
28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,53.0,23.0,0.3947368369113574,0.13919413893920488,7.0,0.23626373626373626,0.8322344322344324,7.0,129.0,546.0,1.8443223443223444,5.0,5.875457875457876
28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,22.0,32.0,-0.18518518175583,0.07894736830563251,14.869565217391305,0.28362573099415206,0.8415204678362573,14.869565217391305,194.0,684.0,1.8201754385964912,2.0,6.195906432748538
29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,30.0,25.0,0.09090908925619838,0.06892230567804222,9.731707317073171,0.38220551378446116,1.0075187969924813,9.731707317073171,305.0,798.0,2.136591478696742,9.0,6.822055137844612
29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,24.0,79.0,-0.5339805773399944,0.19845857379873108,6.4875,0.33911368015414256,0.9294797687861274,6.4875,176.0,519.0,1.9845857418111754,15.0,6.186897880539499
30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,40.0,30.0,0.14285714081632656,0.08827238324303609,14.685185185185185,0.3228247162673392,0.8943253467843633,14.685185185185185,256.0,793.0,1.9129886506935687,5.0,6.34047919293821
30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,23.0,13.0,0.2777777700617286,0.08759124066279504,17.869565217391305,0.36253041362530414,1.0472019464720195,17.869565217391305,149.0,411.0,2.2554744525547443,1.0,6.912408759124087
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,35.0,25.0,0.16666666388888896,0.08982035914697552,18.054054054054053,0.3712574850299401,1.047305389221557,18.054054054054053,248.0,668.0,2.247005988023952,1.0,7.086826347305389
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,32.0,47.0,-0.18987341531805804,0.08777777768024692,12.32876712328767,0.3844444444444444,1.0004444444444445,12.32876712328767,346.0,900.0,2.1166666666666667,5.0,6.702222222222222
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,20.0,10.0,0.33333332222222256,0.013274336277312242,11.53061224489796,0.2588495575221239,0.7798230088495576,11.53061224489796,585.0,2260.0,1.69070796460177,0.0,5.756637168141593
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,37.0,46.0,-0.10843373363332852,0.09211986671240859,10.726190476190476,0.37846836847946724,0.9944506104328523,10.726190476190476,341.0,901.0,2.1076581576026636,10.0,6.728079911209767
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,27.0,69.0,-0.4374999954427084,0.10822998860402482,14.540983606557377,0.45434047350620066,1.0931228861330327,14.540983606557377,403.0,887.0,2.278466741826381,0.0,7.058624577226607
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,3.0,3.0,0.0,0.07317073081499109,9.11111111111111,0.35365853658536583,0.9853658536585366,9.11111111111111,29.0,82.0,2.1097560975609757,2.0,6.304878048780488
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,34.0,4.0,0.7894736634349037,0.07421874985504151,11.377777777777778,0.3828125,0.9476562500000001,11.377777777777778,196.0,512.0,1.986328125,2.0,6.0703125
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,35.0,34.0,0.014492753413148502,0.0826347304399584,6.900826446280992,0.3520958083832335,0.9734131736526946,6.900826446280992,294.0,835.0,2.081437125748503,6.0,6.736526946107785
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,46.0,14.0,0.5333333244444446,0.06166495368790858,10.242105263157894,0.4244604316546763,1.038026721479959,10.242105263157894,413.0,973.0,2.170606372045221,5.0,6.4295991778006165
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,28.0,30.0,-0.03448275802615935,0.10265486707494714,12.02127659574468,0.3415929203539823,0.9656637168141593,12.02127659574468,193.0,565.0,2.072566371681416,3.0,6.612389380530973
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,15.0,41.0,-0.4642857059948981,0.053949903608911456,16.741935483870968,0.35452793834296725,0.978034682080925,16.741935483870968,368.0,1038.0,2.090558766859345,1.0,6.771676300578035
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,16.0,42.0,-0.4482758543400715,0.11240310055735833,9.923076923076923,0.3701550387596899,1.0038759689922478,9.923076923076923,191.0,516.0,2.13953488372093,6.0,6.682170542635659
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,35.0,45.0,-0.12499999843750002,0.13722126906137003,7.878378378378378,0.38250428816466553,1.0078902229845628,7.878378378378378,223.0,583.0,2.137221269296741,37.0,6.586620926243568
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,22.0,26.0,-0.08333333159722227,0.0907372399040884,13.921052631578947,0.40831758034026466,1.0676748582230624,13.921052631578947,216.0,529.0,2.260869565217391,12.0,6.810964083175803
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,18.0,35.0,-0.3207547109291564,0.06471306463404998,13.88135593220339,0.32967032967032966,0.9269841269841271,13.88135593220339,270.0,819.0,1.9877899877899878,3.0,6.315018315018315
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,4.0,3.0,0.1428571224489825,0.07446808431416932,8.545454545454545,0.3617021276595745,0.9659574468085108,8.545454545454545,34.0,94.0,2.0531914893617023,2.0,5.914893617021277
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,28.0,44.0,-0.2222222191358025,0.12392426828928697,9.524590163934427,0.31497418244406195,0.8929432013769363,9.524590163934427,183.0,581.0,1.9173838209982788,13.0,6.344234079173838
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,7.0,25.0,-0.5624999824218756,0.08579088448849628,10.36111111111111,0.30563002680965146,0.8525469168900806,10.36111111111111,114.0,373.0,1.8257372654155497,4.0,6.265415549597855
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,27.0,55.0,-0.34146341046995843,0.1320450883541947,12.42,0.3784219001610306,1.0273752012882447,12.42,235.0,621.0,2.1900161030595813,4.0,7.024154589371981
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,21.0,34.0,-0.2363636320661158,0.11677282353126789,12.076923076923077,0.33970276008492567,0.9248407643312103,12.076923076923077,160.0,471.0,1.9723991507430998,7.0,6.445859872611465
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,5.0,2.0,0.4285713673469475,0.027999999888,20.833333333333332,0.46,1.0944,20.833333333333332,115.0,250.0,2.276,0.0,6.992
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,14.0,3.0,0.6470587854671302,0.051204819122877054,10.375,0.3102409638554217,0.8891566265060242,10.375,103.0,332.0,1.9126506024096386,4.0,6.003012048192771
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,31.0,54.0,-0.2705882321107267,0.14579759837770567,17.666666666666668,0.3687821612349914,0.9674099485420241,17.666666666666668,215.0,583.0,2.0497427101200687,3.0,6.931389365351629
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,29.0,22.0,0.1372548992695118,0.16943521538393616,9.709677419354838,0.2159468438538206,0.8106312292358805,9.709677419354838,65.0,301.0,1.8106312292358804,42.0,5.681063122923588
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6.0,36.0,-0.714285697278912,0.07011686131866968,12.479166666666666,0.330550918196995,0.8761268781302172,12.479166666666666,198.0,599.0,1.8597662771285475,0.0,6.504173622704507
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,13.0,31.0,-0.40909089979338864,0.08365018995503766,10.115384615384615,0.376425855513308,1.0273764258555134,10.115384615384615,198.0,526.0,2.192015209125475,0.0,7.114068441064639
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,27.0,47.0,-0.2702702666179694,0.1271477661045571,10.777777777777779,0.38316151202749144,1.0041237113402062,10.777777777777779,223.0,582.0,2.127147766323024,3.0,6.917525773195877
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,23.0,35.0,-0.20689654815695607,0.08467153272310725,12.454545454545455,0.34744525547445254,0.9564963503649637,12.454545454545455,238.0,685.0,2.0437956204379564,8.0,6.499270072992701
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,43.0,46.0,-0.03370786478979927,0.10920245385373932,11.642857142857142,0.3312883435582822,0.9256441717791412,11.642857142857142,270.0,815.0,1.9828220858895707,4.0,6.363190184049079
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,19.0,45.0,-0.4062499936523439,0.06015037588331731,14.186666666666667,0.3449248120300752,0.9045112781954888,14.186666666666667,367.0,1064.0,1.9163533834586466,4.0,6.3543233082706765
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,24.0,25.0,-0.020408162848813003,0.12596400995896143,32.416666666666664,0.22879177377892032,0.8205655526992288,32.416666666666664,89.0,389.0,1.8226221079691516,46.0,5.699228791773779
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,34.0,71.0,-0.3523809490249433,0.09767441851379123,15.357142857142858,0.3553488372093023,0.9510697674418606,15.357142857142858,382.0,1075.0,2.0223255813953487,11.0,6.77953488372093
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,32.0,55.0,-0.2643678130532435,0.1445182721851856,7.525,0.33554817275747506,0.9827242524916944,7.525,202.0,602.0,2.1212624584717608,7.0,5.943521594684386
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,9.0,14.0,-0.21739129489603065,0.11111111057434246,12.9375,0.391304347826087,1.0260869565217392,12.9375,81.0,207.0,2.1739130434782608,1.0,7.091787439613527
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,41.0,88.0,-0.36434108244696833,0.09907834093772784,14.629213483146067,0.3333333333333333,0.9152073732718895,14.629213483146067,434.0,1302.0,1.9546850998463903,6.0,6.575268817204301
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,34.0,61.0,-0.28421052332409974,0.14503816771749897,10.234375,0.3236641221374046,0.9361832061068702,10.234375,212.0,655.0,2.016793893129771,36.0,6.10381679389313
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,31.0,66.0,-0.3608247385481986,0.10497835486474204,10.744186046511627,0.33874458874458874,0.9142857142857143,10.744186046511627,313.0,924.0,1.946969696969697,12.0,6.300865800865801
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,37.0,83.0,-0.38333333013888893,0.12834224585204038,12.466666666666667,0.3764705882352941,0.9912299465240642,12.466666666666667,352.0,935.0,2.1016042780748663,11.0,6.560427807486631
